canal,observado_em,marca_canal,item_id,model_id,seller_sku,sinal_kit,fonte_do_sinal,ativo,escopo,referencia_antes,motivo_antes,status_ponte,metodo_ponte,kit_protheus,marca_kit,n_componentes,unidades,componentes,quantidades,componentes_resolvidos,metodos_do_componente,valor_antes_do_desconto,faixa_desconto,referencia_depois,motivo_depois,ganhou_referencia,bloqueado_para_aprovacao
shopee,2026-09-25,barbours,58212128408,199190394046,KIT143,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58204404712,219185231692,KIT122,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58211503510,159792599570,KIT111,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58214234849,139657682157,KIT149,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,22098924739,209611800934,KIT041,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,21398308887,199611802883,KIT039,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,58214766447,149555806873,MLNUTRIPREB,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,19798314354,169409019699,KIT035,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,22594413911,199179355027,KIT051,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58211547249,199190013958,KIT026,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58268309622,189626923003,KIT166,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,lescent,58251338685,179722967863,KIT004,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,23698892005,169409018827,KIT031,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58207078816,209187116204,KIT128,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58208971285,238804934187,KIT110,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58212129234,129657107989,KIT144,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58211544495,199190010165,KIT025,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58210063483,239442455322,KIT138,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58211511960,239443878457,KIT142,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58210071643,219621465082,KIT139,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58214234389,219624187940,KIT148,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58200794909,239432709698,KIT113,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58201630973,109871533986,KIT116,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58203286342,199616874610,KIT115,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58213656506,238809375745,KIT147,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,23893828229,219612951391,ML3UNIF,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58211511026,169416708449,KIT117,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58209361367,199621022315,KIT001,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58205308561,189618340551,KIT022,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58207614646,238803637402,KIT131,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58265696343,109730037588,KIT161,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58217436323,238812990342,KIT165,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58264299377,229446522869,KIT152,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58215652172,189625194516,KIT156,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,58258752192,109728436670,VK35231,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,58258752192,109728436669,VK35230,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,58258752192,109728436671,VK35232,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58265684755,169418709244,KIT160,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58265701370,179418709761,KIT157,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58260056158,219189019312,KIT135,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58255331196,209618360682,KIT001,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58253003925,229435394159,KIT035,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58256429822,119872790063,KIT124,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,22094543595,139836178135,MLAVANRENO,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,58252401849,229434622527,KIT022,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58255298584,169413740933,KIT051,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58255743791,239438343790,KIT123,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58257423491,209619785591,KIT129,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58253269557,129654584156,KIT107,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58255295980,209185889904,KIT011,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58260053163,109728710758,KIT136,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58257610378,169414866752,KIT130,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58265560809,169418638897,KIT155,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58256867891,239439451748,KIT126,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58260066593,209621470788,KIT140,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58252498051,209183773986,KIT117,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58261545641,169416726877,KIT022,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58257541529,169726285845,KIT129,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58253275333,169724138546,KIT108,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58254393492,219617676807,KIT119,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,23199452691,228805034838,MLMAGPICOMB,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,22199035101,219180499623,MLESSENIMUNI,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,58253755035,209617198746,KIT023,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58215694994,229447883844,KIT162,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58260052548,228804850645,KIT136,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58264358032,239446591739,KIT146,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58215799457,179418755464,KIT159,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58261501262,109873927796,KIT117,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58254395875,209185233633,KIT121,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58215710736,149794159370,KIT163,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58265687780,238811370454,KIT164,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58257973123,179726465261,KIT133,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58215789588,109730057583,KIT155,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58265632570,189192750423,KIT154,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58252498139,219616222286,KIT118,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58253273644,189616873863,KIT061,kit_confirmed,channel_flag,False,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,58251688395,179723187903,VERAORITU,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,58260226458,219189138802,MLMAGPIC,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58215805009,209192843782,KIT153,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,58260258745,109873636776,MLMAGNACOMB,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58254393698,239436885404,KIT120,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,58215393804,219624996081,MLJUICYMIXER,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,apice,58265212419,139841345329,KIT096,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58257073461,209619559925,KIT127,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,barbours,58214308823,119874575762,KIT150,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,58212969392,238808680499,MLMAGNAC,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,58210231654,219189138468,MLMAGNAC,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
shopee,2026-09-25,rituaria,58214749739,219192150295,MLBRAINPREB,kit_confirmed,channel_flag,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403561358853176,,MLCOMPLETAO,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403572357694520,,DFASJKHR_SHOP,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403526201214008,,RITUAL-FABULOSO_SHOP,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1731574088569685048,,MKPUNIFANTI,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1731574054834570296,,MLRITURUGA,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,barbours,1731981777796171172,,Kit053,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1732104979926845403,,KTON02,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732317099339973716,,KIT028,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1731574194034869304,,MLAVANRENO,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403641659196472,,MLRITUALINTER,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1731574117500290104,,MLLIMPDUPL,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1736656809983181880,,MLNUTRIPREB,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403611569914936,,MLESSENPREBI,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1736656456360821816,,MLNUTRIPREB4MAG,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403457597998136,,MLUNIFHIDRA,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403495178175544,,ML3UNIF,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1736459506135696440,,MLNUTRI4MAG,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403641254970424,,MLESSENIMUNI,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600330795615507,,V40041,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600351375688979,,V40035,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600349192684819,,V40038,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731600173976814867,,40015,kit_suspected,internal_catalog,True,in_scope,,kit_composition_missing,EXACT_DIRECT,brand_code_exact,KKS00027,kokeshi,4,4.0,KS03015|KS03016|KS03019|KS03022,1.0|1.0|1.0|1.0,3,component_brand_gtin_exact|component_brand_sku_exact_unique|component_brand_sku_exact_unique|,,0.15,,kit_component_reference_missing,False,False
tiktok,2026-09-25,barbours,1731980608456852900,,Kit019,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403537951032376,,IMUNO-ANTIOXI90-SHOP,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1732403482583991352,,ML2UNIFO,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1735276003423192120,,MLESSENCIAL,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,kokeshi,1731599328969065747,,V40044,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1736157698881258580,,KIT086,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1735168279541744724,,KIT084,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,barbours,1735404201842476452,,Kit136,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,lescent,1733440690467079711,,KIT003,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732326535752221780,,KIT052,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732326575401305172,,KIT058,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732316961393509460,,KIT027,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732317005074039892,,KIT021,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732326518512583764,,KIT048,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732326529944224852,,KIT050,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732326557730899028,,KIT054,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732326628907582548,,KIT056,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,denavita,1735749230594066395,,KLMVIN,kit_suspected,title,True,out_of_business_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1733893493271725140,,KIT078,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1733893446315705428,,KIT076,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,barbours,1732944463478097316,,Kit111,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,barbours,1733596460383438244,,Kit022,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,barbours,1736036526899234212,,KIT145,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,barbours,1735985970077468068,,KIT144,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,apice,1732317371605746772,,KIT045,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,lescent,1735072022751643167,,KIT011,kit_suspected,sku_prefix,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
tiktok,2026-09-25,rituaria,1736656407369385016,,MLBRAIN4MAG,kit_suspected,title,True,in_scope,,kit_composition_missing,UNMAPPED,,,,,,,,0,,,,,kit_bridge_not_promotable,False,False
